"long","lat","count","type"
-73.8,40.578,1.0,p
-73.965,40.638,1.0,p
-73.891,40.685,1.0,p
-74.043,40.769,2.0,p
0.0,7.021,1.0,p
-73.821,40.728,1.0,p
-73.839,40.663,1.0,p
-73.714,40.778,1.0,p
-74.171,40.71,19.0,p
-73.839,40.667,1.0,p
-73.839,40.669,1.0,p
-73.965,40.666,1.0,p
-73.965,40.667,2.0,p
-6.299,4.07,1.0,p
-73.965,40.668,1.0,p
-73.965,40.669,1.0,p
-74.043,40.756,1.0,p
-74.519,40.73,1.0,p
-74.043,40.759,2.0,p
-73.965,40.651,2.0,p
-74.071,40.835,1.0,p
-73.963,40.63,1.0,p
-74.303,40.698,1.0,p
-2.666,40.741,1.0,p
-73.839,40.679,1.0,p
-74.303,40.697,1.0,p
-76.458,42.511,1.0,p
-73.579,40.721,1.0,p
-73.821,40.734,1.0,p
-74.043,40.745,1.0,p
-73.816,40.765,1.0,p
-74.019,40.644,1.0,p
-74.019,40.643,1.0,p
-74.019,40.646,1.0,p
-74.049,40.79,2.0,p
-74.066,41.071,1.0,p
-74.019,40.642,2.0,p
-74.145,40.803,1.0,p
-74.043,40.734,1.0,p
-74.043,40.735,3.0,p
-74.019,40.636,3.0,p
-74.043,40.731,7.0,p
-74.019,40.635,13.0,p
-73.816,40.751,1.0,p
-74.043,40.732,2.0,p
-73.816,40.752,1.0,p
-74.043,40.733,2.0,p
-73.723,40.388,1.0,p
-74.049,40.67,1.0,p
-74.019,40.631,1.0,p
-74.145,40.814,1.0,p
-74.043,40.727,3.0,p
-74.043,40.728,1.0,p
-74.043,40.729,7.0,p
-73.37,40.905,1.0,p
-74.043,40.723,2.0,p
-74.043,40.724,2.0,p
-74.043,40.725,6.0,p
-74.043,40.726,4.0,p
-74.043,40.722,1.0,p
-74.019,40.629,1.0,p
-73.584,40.732,1.0,p
-74.294,40.823,1.0,p
-74.043,40.716,2.0,p
-73.816,40.746,1.0,p
-74.043,40.717,2.0,p
-74.043,40.718,3.0,p
-73.816,40.748,1.0,p
-74.043,40.719,5.0,p
-73.816,40.732,1.0,p
-74.019,40.617,1.0,p
-74.043,40.714,1.0,p
-74.043,40.715,1.0,p
-74.043,40.711,1.0,p
-73.584,40.719,1.0,p
-3.166,73.968,1.0,p
-74.303,40.654,1.0,p
-73.816,40.739,1.0,p
-72.999,40.633,1.0,p
0.0,6.666,2.0,p
-4.999,0.0,1.0,p
-74.043,40.707,1.0,p
-74.043,40.704,1.0,p
-73.844,40.664,1.0,p
-73.942,40.799,133.0,p
-73.942,40.797,376.0,p
-73.942,40.798,299.0,p
-73.942,40.795,55.0,p
-73.65,40.805,1.0,p
-73.942,40.796,104.0,p
-73.942,40.793,72.0,p
-73.942,40.794,337.0,p
-73.979,4.072,1.0,p
-73.942,40.791,495.0,p
-73.942,40.792,5.0,p
-73.714,40.718,1.0,p
-74.266,40.808,1.0,p
0.0,-3114.312,1.0,p
-73.816,40.791,1.0,p
-73.942,40.788,18.0,p
-73.942,40.789,211.0,p
-73.942,40.786,893.0,p
-73.942,40.787,103.0,p
-73.942,40.784,19.0,p
-73.942,40.785,233.0,p
