"long","lat","count","type"
-73.816,40.766,1.0,p
-73.808,40.7,2.0,p
-73.821,40.783,1.0,p
-74.019,40.646,3.0,p
-73.816,40.763,2.0,p
-74.043,40.744,1.0,p
-74.019,40.645,1.0,p
-74.049,40.76,1.0,p
-74.049,40.75,1.0,p
-74.049,40.77,1.0,p
-74.049,40.79,8.0,p
-73.821,40.786,1.0,p
-73.821,40.787,1.0,p
-71.124,44.589,1.0,p
-74.043,40.739,13.0,p
-74.043,40.734,2.0,p
-73.816,40.754,1.0,p
-74.019,40.636,6.0,p
-74.043,40.735,3.0,p
-74.019,40.639,11.0,p
-73.816,40.755,1.0,p
-74.043,40.737,1.0,p
-74.043,40.731,3.0,p
-74.019,40.635,18.0,p
-74.043,40.732,3.0,p
-73.816,40.752,2.0,p
-74.019,40.634,1.0,p
-74.019,40.631,1.0,p
-74.043,40.727,2.0,p
-74.043,40.728,1.0,p
-74.043,40.729,1.0,p
-74.043,40.723,1.0,p
-74.019,40.626,1.0,p
-74.043,40.725,1.0,p
-74.019,40.627,1.0,p
-73.821,40.761,1.0,p
-74.043,40.721,4.0,p
-0.025,-3084.312,1.0,p
-73.821,40.764,1.0,p
-73.821,40.768,3.0,p
-74.043,40.716,2.0,p
-73.821,40.769,2.0,p
-74.043,40.717,1.0,p
-74.043,40.718,1.0,p
-74.043,40.719,11.0,p
-74.043,40.714,2.0,p
-74.019,40.617,1.0,p
-74.043,40.715,5.0,p
-73.99,44.583,1.0,p
-73.816,40.739,7.0,p
-74.043,40.709,1.0,p
-73.821,40.775,1.0,p
-73.816,40.738,1.0,p
-74.043,40.703,4.0,p
-74.019,40.687,3.0,p
-73.844,40.664,1.0,p
-74.019,40.689,1.0,p
-73.942,40.799,96.0,p
-73.942,40.797,382.0,p
-73.942,40.798,333.0,p
-73.942,40.795,82.0,p
-73.942,40.796,82.0,p
-73.686,40.766,1.0,p
-73.942,40.793,47.0,p
-73.942,40.794,281.0,p
-73.942,40.791,503.0,p
-73.942,40.792,13.0,p
-74.019,40.676,1.0,p
-73.942,40.788,20.0,p
-73.942,40.789,216.0,p
-73.942,40.786,737.0,p
-73.942,40.787,86.0,p
-73.942,40.784,16.0,p
-73.942,40.785,132.0,p
-73.942,40.782,12.0,p
-73.942,40.783,6.0,p
-73.942,40.781,1.0,p
-73.942,40.779,1.0,p
-73.942,40.777,106.0,p
-73.942,40.778,8.0,p
-73.942,40.775,7.0,p
-73.942,40.776,29.0,p
-73.942,40.773,3.0,p
-73.942,40.771,2.0,p
-73.942,40.768,7.0,p
-73.942,40.769,1.0,p
-73.942,40.767,9.0,p
-73.942,40.764,1.0,p
-73.942,40.762,9.0,p
-73.942,40.763,1.0,p
-73.942,40.761,36.0,p
-73.742,40.616,1.0,p
-74.219,40.839,1.0,p
-74.145,40.775,1.0,p
-73.844,40.695,1.0,p
-73.914,40.885,1.0,p
-73.914,40.884,1.0,p
-73.914,40.879,2.0,p
-74.168,40.621,1.0,p
-73.993,40.606,1.0,p
-73.878,40.88,2.0,p
-73.993,40.602,6.0,p
-73.878,40.84,1.0,p
-73.993,40.601,4.0,p
-73.878,40.91,1.0,p
-73.914,40.871,23.0,p
-73.844,40.684,1.0,p
-73.988,40.585,1.0,p
-73.844,40.682,1.0,p
-73.844,40.681,8.0,p
-73.914,40.869,1.0,p
-73.844,40.679,7.0,p
-73.844,40.678,2.0,p
-73.878,40.77,75.0,p
-73.878,40.76,3.0,p
-74.094,40.662,2.0,p
-73.878,40.72,1.0,p
-73.878,40.75,9.0,p
-73.878,40.74,11.0,p
-74.019,40.695,1.0,p
-73.844,40.673,1.0,p
-73.844,40.672,1.0,p
-73.844,40.671,1.0,p
-74.33,40.713,1.0,p
-73.784,40.938,1.0,p
-73.784,40.937,1.0,p
-73.993,40.622,1.0,p
-74.048,40.69,7.0,p
-73.88,40.728,12.0,p
-74.048,40.73,1.0,p
-73.88,40.725,1.0,p
-74.048,40.72,3.0,p
-73.88,40.729,1.0,p
-73.914,40.854,1.0,p
-73.914,40.853,1.0,p
-73.816,40.725,2.0,p
-73.914,40.847,9.0,p
-73.993,40.611,1.0,p
-73.914,40.845,1.0,p
-73.816,40.711,1.0,p
-73.914,40.844,3.0,p
-73.816,40.712,1.0,p
-73.914,40.849,2.0,p
-74.075,40.6,1.0,p
-74.048,40.79,4.0,p
-73.88,40.741,61.0,p
-73.584,40.739,1.0,p
-73.88,40.742,8.0,p
-73.993,40.612,2.0,p
-73.88,40.734,1.0,p
-73.88,40.735,8.0,p
-73.88,40.732,1.0,p
-73.88,40.738,3.0,p
-73.88,40.737,39.0,p
-73.816,40.717,9.0,p
-73.816,40.713,4.0,p
-73.816,40.714,3.0,p
-73.816,40.715,3.0,p
-73.742,40.644,1.0,p
-73.816,40.716,2.0,p
-73.993,40.641,2.0,p
-73.914,40.835,2.0,p
-73.914,40.833,4.0,p
-73.816,40.701,19.0,p
-73.914,40.838,3.0,p
-73.914,40.837,2.0,p
-67.505,48.612,1.0,p
-73.993,40.646,5.0,p
-73.88,40.701,1.0,p
-73.88,40.702,1.0,p
-73.816,40.706,6.0,p
-73.816,40.707,1.0,p
-73.816,40.702,88.0,p
-73.816,40.703,68.0,p
-73.816,40.704,20.0,p
-73.816,40.705,6.0,p
-73.993,40.631,1.0,p
-73.914,40.824,4.0,p
-73.914,40.822,4.0,p
-73.914,40.828,2.0,p
-73.914,40.827,27.0,p
-73.88,40.714,1.0,p
-73.88,40.715,1.0,p
-73.88,40.719,2.0,p
-73.742,40.623,2.0,p
-73.742,40.622,1.0,p
-73.993,40.664,135.0,p
-73.914,40.814,1.0,p
-73.965,40.681,60.0,p
-73.8,40.662,3.0,p
-73.993,40.663,2.0,p
-74.071,40.729,3.0,p
-73.876,40.88,1.0,p
-73.993,40.666,3.0,p
-73.993,40.665,79.0,p
-73.914,40.811,1.0,p
-73.876,40.87,1.0,p
-73.965,40.684,58.0,p
-74.071,40.724,1.0,p
-73.914,40.818,8.0,p
-73.965,40.685,20.0,p
-73.965,40.682,13.0,p
-73.993,40.662,2.0,p
-73.965,40.683,103.0,p
-73.993,40.661,75.0,p
-73.914,40.815,2.0,p
-73.914,40.819,2.0,p
-73.993,40.668,61.0,p
-73.993,40.667,18.0,p
-73.993,40.669,9.0,p
-73.88,40.767,8.0,p
-74.224,40.579,1.0,p
-73.88,40.766,1.0,p
-73.88,40.769,51.0,p
-73.965,40.688,151.0,p
-73.965,40.689,112.0,p
-73.965,40.686,78.0,p
-73.8,40.669,56.0,p
-73.8,40.668,48.0,p
-73.965,40.687,48.0,p
-73.8,40.667,26.0,p
-73.8,40.666,9.0,p
-73.8,40.665,1.0,p
-73.914,40.803,5.0,p
-73.876,40.75,6.0,p
-73.876,40.74,3.0,p
-73.877,40.68,2.0,p
-73.876,40.77,78.0,p
-73.877,40.67,1.0,p
-73.876,40.76,4.0,p
-73.965,40.673,13.0,p
-73.914,40.807,1.0,p
-73.965,40.674,16.0,p
-73.877,40.64,1.0,p
-73.914,40.805,5.0,p
-73.965,40.672,29.0,p
-74.071,40.734,4.0,p
-73.914,40.804,2.0,p
-73.914,40.808,1.0,p
-73.993,40.659,2.0,p
-73.965,40.677,18.0,p
-73.965,40.678,14.0,p
-73.965,40.675,7.0,p
-73.965,40.676,11.0,p
-73.876,40.82,1.0,p
-73.965,40.679,17.0,p
-73.876,40.84,1.0,p
-73.993,40.686,213.0,p
-73.993,40.685,14.0,p
-73.993,40.688,79.0,p
-73.993,40.687,275.0,p
-73.877,40.77,25.0,p
-73.993,40.682,1864.0,p
-73.877,40.76,2.0,p
-73.993,40.681,741.0,p
-73.877,40.75,5.0,p
-73.993,40.684,6.0,p
-73.877,40.74,3.0,p
-73.993,40.683,52.0,p
-73.877,40.73,6.0,p
-73.714,40.692,2.0,p
-73.88,40.752,3.0,p
-73.993,40.689,150.0,p
-73.88,40.753,4.0,p
-74.084,40.43,1.0,p
-73.88,40.745,2.0,p
-73.88,40.746,1.0,p
-73.88,40.744,4.0,p
-74.066,40.614,1.0,p
-73.88,40.749,2.0,p
-73.88,40.747,14.0,p
-73.88,40.748,19.0,p
-73.514,40.545,1.0,p
-73.965,40.691,15.0,p
-73.8,40.674,1.0,p
-73.8,40.673,27.0,p
-73.965,40.692,8.0,p
-73.8,40.672,21.0,p
-73.993,40.677,41.0,p
-73.8,40.671,30.0,p
-73.877,40.88,3.0,p
-73.965,40.695,20.0,p
-73.965,40.696,7.0,p
-73.965,40.693,99.0,p
-73.993,40.673,2.0,p
-73.993,40.672,74.0,p
-73.965,40.694,3.0,p
-73.877,40.84,3.0,p
-73.993,40.679,5.0,p
-73.88,40.763,15.0,p
-73.88,40.764,11.0,p
-73.993,40.678,8.0,p
-73.88,40.761,1.0,p
-73.88,40.762,2.0,p
-73.88,40.756,125.0,p
-73.88,40.754,4.0,p
-73.88,40.755,5.0,p
-74.066,40.602,1.0,p
-73.858,40.926,1.0,p
-73.886,40.906,1.0,p
-73.88,40.759,1.0,p
-74.071,40.764,1.0,p
-73.965,40.697,2.0,p
-73.877,40.91,1.0,p
-73.742,40.665,1.0,p
-73.877,40.97,1.0,p
-73.877,40.96,1.0,p
-73.832,40.7,1.0,p
-73.993,40.697,336.0,p
-73.993,40.696,122.0,p
-73.993,40.699,193.0,p
-73.993,40.698,56.0,p
-73.993,40.693,302.0,p
-74.071,40.779,2.0,p
-73.993,40.692,2257.0,p
-73.993,40.695,216.0,p
-73.993,40.694,61.0,p
-73.993,40.691,783.0,p
-73.8,40.641,2.0,p
-74.28,40.677,1.0,p
-73.891,40.635,1.0,p
-74.071,40.795,1.0,p
-73.8,40.646,148.0,p
-73.8,40.645,170.0,p
-73.8,40.644,2.0,p
-73.8,40.643,1.0,p
-73.891,40.623,12.0,p
-73.891,40.626,1.0,p
