"long","lat","count","type"
-73.993,40.612,2.0,p
-73.88,40.742,4.0,p
-73.88,40.734,1.0,p
-73.88,40.735,3.0,p
-74.048,40.81,1.0,p
-73.88,40.733,1.0,p
-73.88,40.738,5.0,p
-73.88,40.739,1.0,p
-73.88,40.736,2.0,p
-73.88,40.737,27.0,p
-73.816,40.717,5.0,p
-73.816,40.713,5.0,p
-73.914,40.843,1.0,p
-73.816,40.714,4.0,p
-74.001,40.536,1.0,p
-73.914,40.841,1.0,p
-73.816,40.715,4.0,p
-73.816,40.716,4.0,p
-73.914,40.836,4.0,p
-73.914,40.835,2.0,p
-73.993,40.641,6.0,p
-73.816,40.701,35.0,p
-73.914,40.833,4.0,p
-73.993,40.643,1.0,p
-73.914,40.838,4.0,p
-73.914,40.837,1.0,p
-73.993,40.646,2.0,p
-74.266,40.798,1.0,p
-74.168,40.669,1.0,p
-73.611,41.02,1.0,p
-73.407,40.833,1.0,p
-73.742,40.636,1.0,p
-74.001,40.562,1.0,p
-73.816,40.706,2.0,p
-73.333,40.769,1.0,p
-73.816,40.708,1.0,p
-73.816,40.702,93.0,p
-73.914,40.832,1.0,p
-73.816,40.703,86.0,p
-73.816,40.704,38.0,p
-73.816,40.705,4.0,p
-73.914,40.825,1.0,p
-73.914,40.824,2.0,p
-73.914,40.823,2.0,p
-73.993,40.633,1.0,p
-73.914,40.822,1.0,p
-74.084,40.72,1.0,p
-73.914,40.828,2.0,p
-73.914,40.827,1.0,p
-73.993,40.639,1.0,p
-73.993,40.638,1.0,p
-73.709,40.967,1.0,p
-73.88,40.712,1.0,p
-74.224,40.587,3.0,p
-73.742,40.622,1.0,p
-73.993,40.664,186.0,p
-73.914,40.814,2.0,p
-73.965,40.681,59.0,p
-73.8,40.662,4.0,p
-73.993,40.663,3.0,p
-73.914,40.813,2.0,p
-73.993,40.666,10.0,p
-74.071,40.726,8.0,p
-73.993,40.665,80.0,p
-73.914,40.811,1.0,p
-73.965,40.684,33.0,p
-73.914,40.818,10.0,p
-74.071,40.724,1.0,p
-73.965,40.685,11.0,p
-73.965,40.682,5.0,p
-73.993,40.662,3.0,p
-73.965,40.683,106.0,p
-73.993,40.661,46.0,p
-74.043,39.971,1.0,p
-74.117,40.812,1.0,p
-73.88,40.771,1.0,p
-73.914,40.819,1.0,p
-73.993,40.668,20.0,p
-73.88,40.774,1.0,p
