"long","lat","count","type"
-73.878,40.77,74.0,p
-73.878,40.76,2.0,p
-74.094,40.662,1.0,p
-73.812,40.7,1.0,p
-73.878,40.78,2.0,p
-74.094,40.667,1.0,p
-73.867,40.564,1.0,p
-73.878,40.75,5.0,p
-73.878,40.74,13.0,p
-74.019,40.697,2.0,p
-74.019,40.696,1.0,p
-73.844,40.671,1.0,p
-73.737,40.596,1.0,p
-2135.07,0.0,1.0,p
-73.993,40.625,1.0,p
-73.88,40.723,1.0,p
-74.327,40.74,1.0,p
-73.88,40.728,19.0,p
-74.048,40.73,1.0,p
-74.048,40.72,13.0,p
-73.88,40.729,1.0,p
-74.086,40.59,2.0,p
-73.816,40.724,1.0,p
-73.914,40.854,1.0,p
-73.816,40.726,4.0,p
-73.742,40.654,1.0,p
-73.816,40.727,1.0,p
-73.914,40.847,1.0,p
-73.816,40.711,1.0,p
-73.914,40.845,3.0,p
-74.075,40.9,1.0,p
-73.914,40.844,3.0,p
-73.784,40.921,1.0,p
-73.914,40.849,1.0,p
-73.914,40.848,3.0,p
-73.993,40.617,1.0,p
-73.993,40.619,1.0,p
-73.99,41.15,1.0,p
-73.88,40.741,77.0,p
-73.88,40.742,3.0,p
-74.122,41.314,1.0,p
-73.88,40.735,3.0,p
-73.88,40.738,7.0,p
-73.599,40.72,1.0,p
-73.88,40.739,3.0,p
-73.88,40.736,1.0,p
-73.88,40.737,34.0,p
-73.816,40.717,14.0,p
-73.816,40.719,1.0,p
-73.816,40.713,4.0,p
-73.816,40.714,2.0,p
-73.816,40.715,6.0,p
-73.914,40.841,3.0,p
-73.816,40.716,5.0,p
-73.914,40.835,2.0,p
-73.993,40.644,1.0,p
-73.816,40.701,26.0,p
-73.914,40.833,3.0,p
-73.914,40.838,6.0,p
-74.122,40.979,1.0,p
-73.914,40.837,1.0,p
-73.993,40.646,4.0,p
-73.742,40.639,1.0,p
-89.344,35.593,1.0,p
-73.816,40.706,3.0,p
-73.816,40.707,1.0,p
-73.816,40.708,1.0,p
-73.816,40.709,14.0,p
-73.816,40.702,84.0,p
-73.914,40.832,1.0,p
-73.816,40.703,56.0,p
-73.914,40.831,1.0,p
-73.816,40.704,15.0,p
-73.816,40.705,2.0,p
-73.914,40.824,3.0,p
-73.914,40.823,2.0,p
-73.914,40.822,5.0,p
-73.993,40.632,1.0,p
-73.914,40.828,2.0,p
-73.993,40.636,1.0,p
-74.224,40.587,3.0,p
-73.993,40.664,165.0,p
-73.965,40.681,64.0,p
-73.8,40.662,1.0,p
-73.914,40.813,1.0,p
-73.993,40.663,1.0,p
-74.071,40.726,7.0,p
-73.876,40.88,2.0,p
-73.993,40.666,4.0,p
-73.8,40.661,1.0,p
-73.993,40.665,95.0,p
-73.914,40.811,1.0,p
-73.914,40.818,9.0,p
-73.965,40.684,34.0,p
-74.071,40.724,1.0,p
-73.965,40.685,8.0,p
-73.914,40.816,2.0,p
-74.071,40.722,3.0,p
-73.993,40.662,1.0,p
-73.965,40.682,2.0,p
-73.993,40.661,51.0,p
-73.965,40.683,96.0,p
-73.88,40.771,1.0,p
-73.914,40.819,1.0,p
-73.993,40.668,28.0,p
-73.993,40.667,7.0,p
-73.88,40.772,1.0,p
-73.993,40.669,6.0,p
-73.88,40.767,6.0,p
-73.88,40.768,1.0,p
-73.88,40.769,62.0,p
-73.965,40.688,84.0,p
-73.965,40.689,167.0,p
-73.965,40.686,62.0,p
-73.8,40.669,64.0,p
-73.8,40.668,56.0,p
-73.965,40.687,33.0,p
-73.8,40.667,57.0,p
-73.8,40.666,5.0,p
-73.8,40.665,1.0,p
-73.914,40.803,5.0,p
-73.876,40.75,2.0,p
-73.876,40.74,3.0,p
-73.877,40.68,2.0,p
-73.876,40.77,126.0,p
-73.876,40.76,6.0,p
-74.071,40.738,1.0,p
-73.965,40.673,6.0,p
-74.252,40.541,1.0,p
-73.965,40.674,9.0,p
-73.914,40.806,1.0,p
-73.914,40.805,2.0,p
-74.071,40.733,1.0,p
-73.965,40.672,40.0,p
-74.071,40.734,1.0,p
-73.914,40.809,2.0,p
-73.914,40.808,1.0,p
-74.122,40.962,1.0,p
-73.993,40.659,2.0,p
-74.224,40.569,1.0,p
-73.88,40.777,1.0,p
-73.965,40.677,21.0,p
-73.965,40.678,10.0,p
-74.071,40.743,2.0,p
-73.965,40.675,6.0,p
-73.965,40.676,4.0,p
-73.8,40.657,1.0,p
-73.965,40.679,9.0,p
-73.876,40.84,1.0,p
-73.993,40.686,146.0,p
-73.993,40.685,10.0,p
-73.993,40.688,77.0,p
-73.993,40.687,205.0,p
-73.877,40.77,15.0,p
-73.993,40.682,1666.0,p
-73.993,40.681,691.0,p
-73.877,40.75,7.0,p
-73.993,40.683,46.0,p
-73.877,40.73,7.0,p
-73.88,40.752,4.0,p
-73.993,40.689,121.0,p
-73.88,40.745,5.0,p
-0.033,40.746,1.0,p
-73.88,40.747,9.0,p
-0.033,40.743,1.0,p
-73.88,40.748,19.0,p
-73.965,-3117.51,1.0,p
-74.071,40.751,2.0,p
