long,lat,count
-74.0039,40.7478,115
-74.0040,40.7298,115
-74.0042,40.7414,115
-74.004,40.7255,115
-74.004,40.7333,115
-74.0046,40.7212,115
-74.0048,40.7463,115
-74.0050,40.7215,115
-74.0051,40.7414,115
-74.0052,40.7271,115
-74.0054,40.728,115
-74.0055,40.7409,115
-74.0057,40.7184,115
-74.0058,40.7394,115
-74.0059,40.7452,115
-74.0060,40.7352,115
-74.0062,40.7343,115
-74.0068,40.7193,115
-74.0068,40.7398,115
-74.0080,40.7355,115
-74.0082,40.7375,115
-74.0091,40.7199,115
-74.0097,40.7101,115
-74.0097,40.7216,115
-74.0133,40.7161,115
-74.0151,40.7156,115
-73.7779,40.6448,114
-73.7827,40.6439,114
-73.9427,40.7874,114
-73.9428,40.7859,114
-73.9466,40.7807,114
-73.9470,40.7718,114
-73.9471,40.7760,114
-73.9473,40.7798,114
-73.9494,40.7819,114
-73.9515,40.7743,114
-73.9519,40.7732,114
-73.9522,40.7900,114
-73.9523,40.7696,114
-73.9523,40.7865,114
-73.9528,40.7833,114
-73.9543,40.7788,114
-73.9546,40.7658,114
-73.9546,40.7836,114
-73.9546,40.7874,114
-73.9551,40.7692,114
-73.9553,40.7852,114
-73.9554,40.7726,114
-73.9558,40.7676,114
-73.9559,40.7680,114
-73.9561,40.7677,114
-73.9561,40.7760,114
-73.9561,40.7780,114
-73.9564,40.7629,114
-73.9565,40.7755,114
-73.9567,40.7774,114
-73.9569,40.7776,114
-73.9571,40.7827,114
-73.9573,40.7785,114
-73.957,40.7826,114
-73.9578,40.7685,114
-73.958,40.7728,114
-73.9593,40.7601,114
-73.9593,40.7803,114
-73.9596,40.7740,114
-73.9603,40.7662,114
-73.9609,40.7777,114
-73.9612,40.7650,114
-73.9612,40.8064,114
-73.9613,40.7651,114
-73.9616,40.7685,114
-73.9616,40.7719,114
-73.9616,40.7740,114
-73.9617,40.7599,114
-73.9621,40.7131,114
-73.9625,40.7730,114
-73.9625,40.7782,114
-73.9627,40.7581,114
-73.9632,40.7578,114
-73.9632,40.774,114
-73.9636,40.7713,114
-73.9636,40.7736,114
-73.9636,40.8029,114
-73.9639,40.7766,114
-73.9644,40.7704,114
-73.9645,40.7559,114
-73.9645,40.7644,114
-73.9645,40.7700,114
-73.9645,40.7925,114
-73.9653,40.7689,114
-73.9655,40.7628,114
-73.9660,40.7710,114
-73.9662,40.8048,114
-73.9664,40.7899,114
-73.9672,40.7605,114
-73.9672,40.7692,114
-73.9678,40.8011,114
-73.9682,40.7680,114
-73.9692,40.7576,114
-73.969,40.763,114
-73.9695,40.7534,114
-73.9695,40.757,114
-73.970,40.7620,114
-73.9704,40.7564,114
-73.9704,40.7891,114
-73.9705,40.7521,114
-73.9705,40.7858,114
-73.9710,40.7608,114
-73.9711,40.7861,114
-73.9713,40.7607,114
-73.971,40.7636,114
-73.9720,40.7573,114
-73.9722,40.7628,114
-73.9723,40.7963,114
-73.9724,40.7451,114
-73.9726,40.7435,114
-73.9728,40.7555,114
-73.9728,40.7584,114
-73.9729,40.7590,114
-73.9732,40.7439,114
-73.9733,40.7526,114
-73.9733,40.7628,114
-73.973,40.7554,114
-73.973,40.7633,114
-73.9734,40.7547,114
-73.9734,40.7844,114
-73.9735,40.7549,114
-73.9735,40.7553,114
-73.9735,40.7605,114
-73.9738,40.763,114
-73.9739,40.7440,114
-73.9740,40.7439,114
-73.9740,40.7789,114
-73.9741,40.7441,114
-73.9742,40.7515,114
-73.974,40.7370,114
-73.9746,40.7619,114
-73.9747,40.7615,114
-73.9748,40.7634,114
-73.9750,40.7459,114
-73.9750,40.7523,114
-73.9753,40.7581,114
-73.9754,40.751,114
-73.9754,40.7869,114
-73.9755,40.7525,114
-73.9755,40.7603,114
-73.9756,40.7765,114
-73.9758,40.7638,114
-73.9760,40.7518,114
-73.9760,40.7601,114
-73.9761,40.7482,114
-73.9761,40.7912,114
-73.9763,40.7881,114
-73.9768,40.7514,114
-73.9768,40.7521,114
-73.9768,40.7590,114
-73.9769,40.7660,114
-73.9769,40.7851,114
-73.9773,40.7497,114
-73.9773,40.7580,114
-73.9773,40.764,114
-73.9774,40.7539,114
-73.9775,40.7794,114
-73.9776,40.7887,114
-73.9778,40.7489,114
-73.9778,40.7574,114
-73.9778,40.7829,114
-73.9778,40.7830,114
-73.9778,40.7870,114
-73.9779,40.7512,114
-73.9779,40.7572,114
-73.9779,40.7888,114
-73.9782,40.7449,114
-73.9783,40.7539,114
-73.9783,40.7628,114
-73.9785,40.745,114
-73.9785,40.7542,114
-73.9785,40.7583,114
-73.9786,40.7476,114
-73.9786,40.7566,114
-73.9786,40.7828,114
-73.9787,40.7502,114
-73.9787,40.7616,114
-73.9788,40.744,114
-73.9788,40.7615,114
-73.9789,40.7370,114
-73.9789,40.7563,114
-73.9790,40.7821,114
-73.9791,40.7545,114
-73.9792,40.7869,114
-73.979,40.7654,114
-73.9794,40.7498,114
-73.9794,40.7545,114
-73.9795,40.7611,114
-73.9796,40.7660,114
-73.9797,40.7352,114
-73.9797,40.7614,114
-73.9798,40.7523,114
-73.9799,40.754,114
-73.9800,40.7464,114
-73.9800,40.7486,114
-73.9800,40.7532,114
-73.9800,40.7604,114
-73.9800,40.7611,114
-73.9801,40.7389,114
-73.9801,40.7513,114
-73.9802,40.7608,114
-73.9803,40.7303,114
-73.980,40.7605,114
-73.9804,40.7433,114
-73.9805,40.7533,114
-73.9805,40.7700,114
-73.9805,40.7800,114
-73.9806,40.742,114
-73.9806,40.7480,114
-73.9806,40.7831,114
-73.9808,40.7475,114
-73.9808,40.7596,114
-73.9808,40.7641,114
-73.9809,40.7594,114
-73.981,40.7469,114
-73.981,40.7783,114
-73.981,40.7794,114
-73.9814,40.7421,114
-73.9814,40.7635,114
-73.9814,40.7793,114
-73.9815,40.7326,114
-73.9815,40.7381,114
-73.9815,40.7498,114
-73.9815,40.7795,114
-73.9815,40.7802,114
-73.9815,40.7803,114
-73.9816,40.7369,114
-73.9816,40.7431,114
-73.9820,40.7460,114
-73.9822,40.757,114
-73.9822,40.7694,114
-73.9823,40.7459,114
-73.9823,40.7709,114
-73.982,40.7515,114
-73.982,40.7618,114
-73.982,40.7727,114
-73.9826,40.7230,114
-73.9826,40.7422,114
-73.9826,40.7426,114
-73.9826,40.7618,114
-73.9827,40.7386,114
-73.9830,40.7567,114
-73.9831,40.7389,114
-73.9831,40.7817,114
-73.9833,40.7299,114
-73.983,40.7388,114
-73.9834,40.7445,114
-73.9835,40.7552,114
-73.9836,40.7499,114
-73.9837,40.7499,114
-73.9837,40.7556,114
-73.9838,40.7498,114
-73.9840,40.7270,114
-73.9840,40.7600,114
-73.9840,40.7702,114
-73.9840,40.7752,114
-73.9842,40.7303,114
-73.9842,40.7459,114
-73.9844,40.7488,114
-73.9845,40.7594,114
-73.9846,40.7643,114
-73.9847,40.7640,114
-73.9850,40.7363,114
-73.9850,40.7482,114
-73.9852,40.7205,114
-73.985,40.7530,114
-73.9854,40.7178,114
-73.9857,40.7464,114
-73.9858,40.7350,114
-73.9859,40.7557,114
-73.9860,40.7465,114
-73.9861,40.7376,114
-73.9863,40.7399,114
-73.9864,40.7591,114
-73.9866,40.7558,114
-73.9868,40.7332,114
-73.9870,40.7363,114
-73.9871,40.7709,114
-73.9873,40.7292,114
-73.9873,40.7447,114
-73.9873,40.7603,114
-73.9874,40.7325,114
-73.9874,40.7384,114
-73.9875,40.7325,114
-73.9875,40.7431,114
-73.9875,40.760,114
-73.9876,40.7196,114
-73.9878,40.7385,114
-73.9879,40.7750,114
-73.9879,40.7751,114
-73.9881,40.7203,114
-73.9882,40.7484,114
-73.9882,40.7485,114
-73.9883,40.748,114
-73.9883,40.7640,114
-73.988,40.7226,114
-73.988,40.7490,114
-73.9884,40.7233,114
-73.9884,40.7459,114
-73.9884,40.7649,114
-73.9885,40.7312,114
-73.9885,40.7339,114
-73.9885,40.7539,114
-73.9889,40.736,114
-73.9890,40.7484,114
-73.9891,40.7267,114
-73.9891,40.7682,114
-73.9892,40.741,114
-73.9892,40.7682,114
-73.9893,40.7188,114
-73.9894,40.7414,114
-73.9894,40.7575,114
-73.9896,40.7358,114
-73.9897,40.739,114
-73.9898,40.741,114
-73.9899,40.7408,114
-73.9899,40.7411,114
-73.9900,40.7346,114
-73.9901,40.7232,114
-73.9902,40.7607,114
-73.9903,40.7718,114
-73.990,40.7348,114
-73.990,40.7404,114
-73.9905,40.7461,114
-73.9905,40.7700,114
-73.9907,40.7575,114
-73.9908,40.7381,114
-73.9910,40.7422,114
-73.9910,40.7659,114
-73.9911,40.7236,114
-73.9911,40.739,114
-73.9912,40.7454,114
-73.9912,40.7508,114
-73.991,40.7262,114
-73.9917,40.754,114
-73.9917,40.7648,114
-73.9923,40.7376,114
-73.992,40.7592,114
-73.9924,40.7495,114
-73.9926,40.7205,114
-73.9928,40.7235,114
-73.9928,40.7236,114
-73.9929,40.7232,114
-73.9933,40.7571,114
-73.9934,40.7624,114
-73.9936,40.7361,114
-73.9938,40.7343,114
-73.9939,40.7566,114
-73.9941,40.7524,114
-73.9943,40.7406,114
-73.9943,40.7542,114
-73.9947,40.7235,114
-73.9956,40.7331,114
-73.9957,40.7217,114
-73.9957,40.759,114
-73.9959,40.7308,114
-73.9961,40.7383,114
-73.9961,40.7586,114
-73.9962,40.7600,114
-73.9968,40.7422,114
-73.9971,40.725,114
-73.9971,40.7370,114
-73.9971,40.7472,114
-73.9975,40.7246,114
-73.9977,40.7215,114
-73.9978,40.7352,114
-73.9981,40.7249,114
-73.9982,40.7320,114
-73.9982,40.7560,114
-73.9989,40.7136,114
-73.9996,40.7272,114
-73.9997,40.7285,114
-73.9998,40.7271,114
-74.0000,40.7614,114
-74.0002,40.7350,114
-74.0003,40.7237,114
-74.0005,40.7389,114
-74.0012,40.7339,114
-74.0014,40.7243,114
-74.0014,40.7308,114
-74.0018,40.7337,114
-74.0018,40.7405,114
-74.0018,40.7458,114
-74.0025,40.7289,114
-74.0027,40.7199,114
-74.0027,40.7560,114
-74.0029,40.7280,114
-74.0029,40.7398,114
-74.0030,40.7179,114
-74.0034,40.7437,114
-74.0035,40.7226,114
-74.0040,40.7425,114
-74.0043,40.7247,114
-74.0043,40.7396,114
-74.0043,40.7406,114
-74.0048,40.7360,114
-74.0049,40.740,114
-74.005,40.7271,114
-74.0055,40.7111,114
-74.0055,40.7499,114
-74.0058,40.7420,114
-74.0059,40.7484,114
-74.0061,40.7393,114
-74.006,40.7302,114
-74.006,40.7393,114
-74.0077,40.7198,114
-74.0078,40.740,114
-74.0078,40.7519,114
-74.0079,40.7420,114
-74.0088,40.7199,114
-74.0098,40.7213,114
-74.0132,40.7164,114
-74.0137,40.7152,114
-74.0162,40.7101,114
,,113
-73.776,40.6453,113
-73.7774,40.6446,113
-73.9443,40.7754,113
-73.9461,40.7805,113
-73.9465,40.7766,113
-73.9495,40.7819,113
-73.9498,40.7771,113
-73.9504,40.7712,113
-73.9509,40.7725,113
-73.9511,40.7742,113
-73.9521,40.7981,113
-73.9526,40.7663,113
-73.9529,40.7867,113
-73.9531,40.7759,113
-73.9533,40.788,113
-73.9535,40.7752,113
-73.9535,40.7792,113
-73.9535,40.7796,113
-73.9539,40.7813,113
-73.9540,40.7662,113
-73.9544,40.7873,113
-73.9545,40.7873,113
-73.9547,40.769,113
-73.9549,40.777,113
-73.9551,40.7801,113
-73.9559,40.7763,113
-73.9560,40.7795,113
-73.9561,40.7729,113
-73.956,40.7754,113
-73.9568,40.7832,113
-73.9570,40.7741,113
-73.9570,40.7804,113
-73.9572,40.7784,113
-73.9574,40.7742,113
-73.9577,40.7613,113
-73.9582,40.7727,113
-73.9582,40.7818,113
-73.9584,40.7689,113
-73.9588,40.7640,113
-73.9592,40.7751,113
-73.959,40.7802,113
-73.9597,40.7739,113
-73.9600,40.7702,113
-73.9606,40.7784,113
-73.9609,40.7608,113
-73.9609,40.7792,113
-73.9616,40.7797,113
-73.9617,40.7719,113
-73.9619,40.7645,113
-73.9620,40.7734,113
-73.9624,40.8047,113
-73.9626,40.7725,113
-73.9629,40.7693,113
-73.9630,40.7752,113
-73.9631,40.7747,113
-73.963,40.7710,113
-73.9634,40.7717,113
-73.9637,40.7570,113
-73.9643,40.7561,113
-73.9645,40.7643,113
-73.9647,40.7648,113
-73.9651,40.7751,113
-73.9652,40.7721,113
-73.9654,40.7920,113
-73.9655,40.8006,113
-73.9656,40.7586,113
-73.9657,40.7684,113
-73.9657,40.7901,113
-73.9657,40.8004,113
-73.9664,40.7577,113
-73.9664,40.8041,113
-73.9667,40.7697,113
-73.9668,40.7531,113
-73.9670,40.7566,113
-73.9670,40.7665,113
-73.9672,40.760,113
-73.9678,40.7685,113
-73.9679,40.7652,113
-73.9682,40.7596,113
-73.968,40.7647,113
-73.9684,40.7620,113
-73.9685,40.7618,113
-73.9690,40.7851,113
-73.9691,40.7540,113
-73.9692,40.7575,113
-73.9692,40.763,113
-73.9694,40.7535,113
-73.9699,40.7970,113
-73.9700,40.7613,113
-73.9702,40.7526,113
-73.9702,40.7840,113
-73.9702,40.7891,113
-73.9704,40.7938,113
-73.9705,40.7622,113
-73.9707,40.7646,113
-73.9709,40.7830,113
-73.9715,40.760,113
-73.9715,40.7631,113
-73.9716,40.7569,113
-73.9720,40.7657,113
-73.9721,40.7499,113
-73.9721,40.7563,113
-73.9722,40.7593,113
-73.9722,40.7594,113
-73.9723,40.7556,113
-73.9724,40.7625,113
-73.9727,40.7533,113
-73.9735,40.7545,113
-73.9736,40.7605,113
-73.9737,40.757,113
-73.9737,40.7627,113
-73.9738,40.7564,113
-73.97,40.7642,113
-73.9741,40.7514,113
-73.9744,40.7532,113
-73.9744,40.7569,113
-73.9745,40.7330,113
-73.9745,40.7619,113
-73.9747,40.755,113
-73.9749,40.741,113
-73.9749,40.7519,113
-73.9749,40.7526,113
-73.9751,40.7615,113
-73.9753,40.7769,113
-73.9753,40.7770,113
-73.975,40.7550,113
-73.9755,40.752,113
-73.9756,40.7548,113
-73.9761,40.7640,113
-73.9763,40.744,113
-73.976,40.751,113
-73.9764,40.7441,113
-73.9765,40.7479,113
-73.9765,40.7590,113
-73.9767,40.7650,113
-73.9768,40.7902,113
-73.9772,40.7386,113
-73.9773,40.7579,113
-73.9773,40.7795,113
-73.977,40.7579,113
-73.977,40.7583,113
-73.977,40.7584,113
-73.977,40.7644,113
-73.9780,40.7631,113
-73.9781,40.7251,113
-73.9782,40.7628,113
-73.9786,40.7285,113
-73.9786,40.7668,113
-73.9789,40.7508,113
-73.9790,40.7822,113
-73.9791,40.7504,113
-73.9792,40.7371,113
-73.9792,40.7443,113
-73.9792,40.7544,113
-73.9792,40.7614,113
-73.9792,40.7624,113
-73.9793,40.7499,113
-73.979,40.7495,113
-73.9794,40.7611,113
-73.9796,40.7549,113
-73.9797,40.7616,113
-73.9798,40.7672,113
-73.9799,40.7463,113
-73.9800,40.7349,113
-73.9800,40.7350,113
-73.9800,40.7609,113
-73.9801,40.7808,113
-73.9803,40.7651,113
-73.980,40.7531,113
-73.9804,40.7531,113
-73.9805,40.7598,113
-73.9806,40.7481,113
-73.9806,40.7645,113
-73.9808,40.7506,113
-73.9808,40.7597,113
-73.9809,40.7474,113
-73.9809,40.7532,113
-73.9810,40.7843,113
-73.9811,40.7817,113
-73.9813,40.7308,113
-73.9813,40.7495,113
-73.9813,40.7586,113
-73.9814,40.7686,113
-73.9816,40.7578,113
-73.9816,40.7581,113
-73.9816,40.7629,113
-73.9816,40.7633,113
-73.9816,40.7837,113
-73.9817,40.7468,113
-73.9817,40.7795,113
-73.9819,40.7515,113
-73.9821,40.7779,113
-73.9822,40.7384,113
-73.9822,40.7736,113
-73.982,40.7421,113
-73.982,40.7450,113
-73.9824,40.7398,113
-73.9824,40.7798,113
-73.9826,40.7511,113
-73.9826,40.7512,113
-73.9828,40.7452,113
-73.9829,40.7506,113
-73.9830,40.7226,113
-73.9830,40.7445,113
-73.9832,40.7662,113
-73.9832,40.7713,113
-73.9833,40.7658,113
-73.983,40.7553,113
-73.9834,40.7317,113
-73.9834,40.7504,113
-73.9834,40.7669,113
-73.9834,40.7710,113
-73.9837,40.7490,113
-73.9838,40.7408,113
-73.9840,40.7255,113
-73.9840,40.7431,113
-73.9841,40.7595,113
-73.9842,40.7608,113
-73.9842,40.7672,113
-73.9843,40.7458,113
-73.984,40.7608,113
-73.9844,40.7256,113
-73.9845,40.7287,113
-73.9845,40.7329,113
-73.9847,40.7420,113
-73.9847,40.7550,113
-73.9847,40.7691,113
-73.9848,40.7603,113
-73.9849,40.7577,113
-73.9849,40.7589,113
-73.9849,40.7740,113
-73.9850,40.7533,113
-73.9851,40.7583,113
-73.9851,40.7632,113
-73.9853,40.7389,113
-73.9853,40.741,113
-73.9853,40.7677,113
-73.985,40.7581,113
-73.985,40.7678,113
-73.9854,40.7783,113
-73.9856,40.741,113
-73.9857,40.7523,113
-73.9859,40.7308,113
-73.9859,40.7327,113
-73.9860,40.7436,113
-73.9860,40.7556,113
-73.9860,40.7571,113
-73.9860,40.7573,113
-73.9860,40.7587,113
-73.9860,40.7588,113
-73.9860,40.7672,113
-73.9861,40.7279,113
-73.9862,40.7307,113
-73.9863,40.7223,113
-73.9863,40.7518,113
-73.986,40.7560,113
-73.9865,40.7296,113
-73.9868,40.7256,113
-73.9868,40.7610,113
-73.9869,40.7391,113
-73.9871,40.7393,113
-73.9871,40.7429,113
-73.9872,40.7359,113
-73.9872,40.7445,113
-73.9876,40.7704,113
-73.9877,40.7496,113
-73.9879,40.7376,113
-73.9879,40.7384,113
-73.9880,40.7500,113
-73.9880,40.7647,113
-73.9882,40.7320,113
-73.9882,40.749,113
-73.988,40.7378,113
-73.9885,40.7538,113
-73.9886,40.7427,113
-73.9887,40.731,113
-73.9887,40.7426,113
-73.9887,40.7585,113
-73.9888,40.7577,113
-73.9889,40.7693,113
-73.9890,40.7453,113
-73.9891,40.7421,113
-73.989,40.7526,113
-73.989,40.7580,113
-73.9895,40.757,113
-73.9900,40.7607,113
-73.9902,40.7466,113
-73.9903,40.7485,113
-73.990,40.7486,113
-73.9904,40.7664,113
-73.9909,40.7366,113
-73.9909,40.7708,113
-73.9912,40.7655,113
-73.991,40.7546,113
-73.9915,40.7441,113
-73.9917,40.7638,113
-73.9918,40.754,113
-73.9918,40.7593,113
-73.9926,40.7533,113
-73.9928,40.737,113
-73.9929,40.7631,113
-73.9931,40.7365,113
-73.9937,40.741,113
-73.9937,40.7670,113
-73.9938,40.7524,113
-73.9941,40.7501,113
-73.9941,40.7613,113
-73.9943,40.7204,113
-73.9943,40.7611,113
-73.994,40.7460,113
-73.9944,40.7454,113
-73.9946,40.7452,113
-73.9949,40.7348,113
-73.9952,40.7554,113
-73.9954,40.7400,113
-73.9957,40.7594,113
-73.9958,40.7264,113
-73.9958,40.7487,113
-73.9960,40.7426,113
-73.9962,40.7202,113
-73.996,40.7371,113
-73.9967,40.7296,113
-73.9971,40.7222,113
-73.9971,40.7256,113
-73.9972,40.7334,113
-73.9975,40.7219,113
-73.9975,40.756,113
-73.9976,40.7218,113
-73.9980,40.7168,113
-73.9982,40.7403,113
-73.9982,40.7607,113
-73.9983,40.7453,113
-73.998,40.7233,113
-73.9987,40.7233,113
-73.9988,40.7281,113
-73.9989,40.734,113
-73.9995,40.7286,113
-73.9996,40.7537,113
-73.9997,40.7302,113
-73.9997,40.7536,113
-74.0013,40.7260,113
-74.001,40.7293,113
-74.0021,40.7279,113
-74.002,40.7395,113
-74.0025,40.7305,113
-74.0028,40.7308,113
-74.0033,40.7388,113
-74.0037,40.7294,113
-74.0043,40.7333,113
-74.004,40.7414,113
-74.0049,40.7286,113
-74.0051,40.7417,113
-74.0055,40.725,113
-74.0059,40.740,113
-74.0065,40.7210,113
-74.0098,40.7222,113
-74.0106,40.7091,113
-74.0115,40.7080,113
-74.0128,40.7172,113
-74.0144,40.7141,113
-74.0156,40.7114,113
-74.0164,40.7050,113
-73.7892,40.6417,112
-73.7897,40.6429,112
-73.861,40.7673,112
-73.8616,40.7681,112
-73.871,40.774,112
-73.9425,40.7862,112
-73.9449,40.7792,112
-73.9470,40.7801,112
-73.9502,40.7713,112
-73.951,40.7734,112
-73.9518,40.7745,112
-73.9524,40.7723,112
-73.9526,40.780,112
-73.9531,40.7666,112
-73.953,40.7668,112
-73.953,40.7794,112
-73.9538,40.7749,112
-73.9539,40.7729,112
-73.9540,40.7652,112
-73.9542,40.7782,112
-73.9544,40.7656,112
-73.9544,40.7756,112
-73.9545,40.7672,112
-73.9545,40.7706,112
-73.9546,40.765,112
-73.9548,40.7778,112
-73.9552,40.7700,112
-73.9554,40.7645,112
-73.9555,40.764,112
-73.9559,40.7759,112
-73.9562,40.7759,112
-73.9572,40.7701,112
-73.9583,40.7785,112
-73.9585,40.7602,112
-73.9587,40.7688,112
-73.9587,40.7834,112
-73.9588,40.7806,112
-73.9589,40.763,112
-73.9590,40.7634,112
-73.9591,40.7803,112
-73.9593,40.771,112
-73.9595,40.7675,112
-73.9596,40.7766,112
-73.9598,40.762,112
-73.9599,40.7703,112
-73.9602,40.7661,112
-73.9606,40.769,112
-73.9607,40.769,112
-73.9611,40.7625,112
-73.9613,40.7689,112
-73.9616,40.7650,112
-73.9617,40.7710,112
-73.9620,40.7675,112
-73.962,40.7706,112
-73.9626,40.7671,112
-73.9633,40.7750,112
-73.9638,40.7709,112
-73.9642,40.7645,112
-73.9654,40.8008,112
-73.9654,40.8057,112
-73.9656,40.7686,112
-73.9656,40.7903,112
-73.9659,40.7585,112
-73.9660,40.7956,112
-73.9661,40.7678,112
-73.9661,40.7681,112
-73.9662,40.7679,112
-73.9664,40.7675,112
-73.9664,40.7934,112
-73.9671,40.7984,112
-73.9674,40.7601,112
-73.9675,40.7560,112
-73.9675,40.7601,112
-73.9676,40.8004,112
-73.9679,40.755,112
-73.9685,40.7547,112
-73.9687,40.7673,112
-73.9688,40.7860,112
-73.969,40.7613,112
-73.9694,40.7610,112
-73.9696,40.7574,112
-73.9697,40.7896,112
-73.9698,40.7573,112
-73.9700,40.7948,112
-73.9701,40.7565,112
-73.970,40.7647,112
-73.9704,40.7837,112
-73.9706,40.7521,112
-73.9706,40.7589,112
-73.9708,40.7859,112
-73.9708,40.7951,112
-73.9711,40.7514,112
-73.9711,40.7638,112
-73.9713,40.7926,112
-73.9714,40.7603,112
-73.9714,40.7926,112
-73.9718,40.760,112
-73.9720,40.7633,112
-73.9721,40.7594,112
-73.9722,40.7499,112
-73.9722,40.759,112
-73.9723,40.7599,112
-73.9723,40.7812,112
-73.972,40.7645,112
-73.9724,40.7620,112
-73.9725,40.7619,112
-73.9726,40.7585,112
-73.9729,40.7646,112
-73.9731,40.7436,112
-73.9731,40.7583,112
-73.973,40.764,112
-73.9734,40.7580,112
-73.9735,40.7519,112
-73.9735,40.7575,112
-73.9736,40.7844,112
-73.9738,40.7790,112
-73.9739,40.7567,112
-73.9740,40.7632,112
-73.9742,40.7570,112
-73.974,40.7632,112
-73.974,40.7633,112
-73.9744,40.762,112
-73.9745,40.7624,112
-73.9747,40.7877,112
-73.9748,40.7620,112
-73.9750,40.7512,112
-73.9750,40.7550,112
-73.9751,40.7371,112
-73.9752,40.7509,112
-73.975,40.7551,112
-73.9754,40.7514,112
-73.9754,40.7605,112
-73.9754,40.7608,112
-73.9755,40.7893,112
-73.9756,40.7578,112
-73.9757,40.7491,112
-73.9757,40.7520,112
-73.9758,40.7557,112
-73.9763,40.7638,112
-73.9764,40.7590,112
-73.9764,40.7764,112
-73.9766,40.7513,112
-73.9766,40.7803,112
-73.9766,40.7804,112
-73.9768,40.751,112
-73.9768,40.7640,112
-73.9770,40.7640,112
-73.9774,40.7862,112
-73.9775,40.7495,112
-73.9775,40.7644,112
-73.9776,40.7635,112
-73.9776,40.7663,112
-73.9776,40.7828,112
-73.9776,40.7869,112
-73.9777,40.7637,112
-73.9778,40.7580,112
-73.9779,40.7293,112
-73.9779,40.7525,112
-73.9780,40.7771,112
-73.9781,40.748,112
-73.9783,40.7779,112
-73.9784,40.7667,112
-73.9785,40.7772,112
-73.9786,40.756,112
-73.9790,40.752,112
-73.9791,40.7627,112
-73.9791,40.7869,112
-73.9792,40.7665,112
-73.9792,40.7776,112
-73.9793,40.7439,112
-73.9793,40.7776,112
-73.979,40.7500,112
-73.979,40.7548,112
-73.979,40.7558,112
-73.9794,40.7235,112
-73.9794,40.749,112
-73.9794,40.7766,112
-73.9795,40.7355,112
-73.9796,40.7654,112
-73.9797,40.7493,112
-73.9798,40.754,112
-73.9800,40.7374,112
-73.9800,40.7456,112
-73.9800,40.7528,112
-73.9801,40.7465,112
-73.9802,40.7305,112
-73.9802,40.7386,112
-73.980,40.7657,112
-73.9806,40.7641,112
-73.9807,40.7602,112
-73.9807,40.7658,112
-73.9808,40.7598,112
-73.9810,40.7478,112
-73.9810,40.7745,112
-73.9811,40.7641,112
-73.9811,40.7659,112
-73.9811,40.7819,112
-73.9812,40.7290,112
-73.9812,40.7307,112
-73.9812,40.7640,112
-73.9814,40.7662,112
-73.9815,40.7309,112
-73.9818,40.7407,112
-73.9820,40.7625,112
-73.9820,40.7747,112
-73.9821,40.7570,112
-73.9821,40.7732,112
-73.9821,40.7789,112
-73.9823,40.7318,112
-73.9823,40.7626,112
-73.9823,40.7730,112
-73.982,40.7692,112
-73.9824,40.7394,112
-73.9829,40.7428,112
-73.9829,40.7436,112
-73.9829,40.756,112
-73.9831,40.7664,112
-73.9832,40.7602,112
-73.9832,40.7629,112
-73.9833,40.7606,112
-73.9833,40.7755,112
-73.9834,40.7302,112
-73.9836,40.7317,112
-73.9836,40.7621,112
-73.9838,40.7495,112
-73.9839,40.7405,112
-73.9840,40.7616,112
-73.9842,40.7252,112
-73.9843,40.7427,112
-73.9843,40.7459,112
-73.9843,40.7589,112
-73.984,40.7428,112
-73.984,40.7545,112
-73.984,40.7548,112
-73.9845,40.7482,112
-73.9847,40.7452,112
-73.9847,40.7486,112
-73.9847,40.7596,112
-73.9848,40.7326,112
-73.9849,40.7539,112
-73.9849,40.7587,112
-73.9850,40.7390,112
-73.9850,40.7475,112
-73.9852,40.741,112
-73.9852,40.7422,112
-73.9853,40.7218,112
-73.9853,40.7316,112
-73.985,40.7276,112
-73.9854,40.7635,112
-73.9855,40.738,112
-73.9856,40.7595,112
-73.9858,40.7579,112
-73.9859,40.7441,112
-73.9859,40.7574,112
-73.9861,40.7224,112
-73.9863,40.7194,112
-73.9864,40.7558,112
-73.9865,40.7669,112
-73.9867,40.7563,112
-73.9868,40.7511,112
-73.9870,40.7365,112
-73.9870,40.7405,112
-73.9872,40.7430,112
-73.9873,40.7494,112
-73.9873,40.7505,112
-73.9873,40.7759,112
-73.987,40.7604,112
-73.987,40.7652,112
-73.9874,40.7440,112
-73.9875,40.7553,112
-73.9876,40.7254,112
-73.9877,40.7596,112
-73.9881,40.7481,112
-73.9881,40.7487,112
-73.9881,40.7542,112
-73.9882,40.7228,112
-73.9882,40.7234,112
-73.9882,40.7279,112
-73.9882,40.7615,112
-73.9882,40.7793,112
-73.9883,40.7346,112
-73.9883,40.7492,112
-73.9883,40.7499,112
-73.988,40.7689,112
-73.9884,40.7289,112
-73.9885,40.7452,112
-73.9886,40.7387,112
-73.9888,40.7349,112
-73.9888,40.7371,112
-73.9889,40.7581,112
-73.9890,40.7340,112
-73.9892,40.7530,112
-73.9893,40.7308,112
-73.9893,40.740,112
-73.9893,40.741,112
-73.9893,40.7525,112
-73.989,40.7565,112
-73.9894,40.7439,112
-73.9894,40.747,112
-73.9894,40.7571,112
-73.9894,40.7627,112
-73.9895,40.739,112
-73.9895,40.7569,112
-73.9895,40.7576,112
-73.9895,40.7677,112
-73.9896,40.7383,112
